,NAME_LATN,fecha,min,max,mean
12,"Köln, Kreisfreie Stadt",1951-01-19,3.9066162109375,4.36798095703125,4.105725969587054
13,"Dresden, Kreisfreie Stadt",1951-01-19,2.032501220703125,2.07501220703125,2.047698974609375
14,"Leipzig, Kreisfreie Stadt",1951-01-19,3.353271484375,3.38812255859375,3.370697021484375
0,"München, Kreisfreie Stadt",1951-01-20,2.103302001953125,2.23211669921875,2.170318603515625
1,"Stuttgart, Stadtkreis",1951-01-20,5.047576904296875,5.16973876953125,5.1086578369140625
2,"Nürnberg, Kreisfreie Stadt",1951-01-20,2.2613525390625,2.4158935546875,2.338623046875
3,"Bremen, Kreisfreie Stadt",1951-01-20,3.920928955078125,3.962158203125,3.942169189453125
4,Hamburg,1951-01-20,2.992645263671875,3.2840576171875,3.196053244850852
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-20,4.893585205078125,5.31585693359375,5.050252278645833
6,Berlin,1951-01-20,2.637237548828125,2.96319580078125,2.786370849609375
7,"Dortmund, Kreisfreie Stadt",1951-01-20,4.20709228515625,4.571319580078125,4.394142150878906
8,Region Hannover,1951-01-20,3.036895751953125,3.72686767578125,3.501422119140625
9,"Düsseldorf, Kreisfreie Stadt",1951-01-20,5.016357421875,5.639923095703125,5.403739929199219
10,"Duisburg, Kreisfreie Stadt",1951-01-20,5.36529541015625,5.442138671875,5.403717041015625
11,"Essen, Kreisfreie Stadt",1951-01-20,4.678466796875,5.01226806640625,4.85369873046875
12,"Köln, Kreisfreie Stadt",1951-01-20,5.475830078125,5.917510986328125,5.737666538783482
13,"Dresden, Kreisfreie Stadt",1951-01-20,1.608184814453125,1.66162109375,1.629425048828125
14,"Leipzig, Kreisfreie Stadt",1951-01-20,2.8953857421875,2.9315185546875,2.9134521484375
0,"München, Kreisfreie Stadt",1951-01-21,-0.36297607421875,-0.25152587890625,-0.311065673828125
1,"Stuttgart, Stadtkreis",1951-01-21,1.7255859375,1.79388427734375,1.759735107421875
2,"Nürnberg, Kreisfreie Stadt",1951-01-21,-0.650115966796875,-0.46258544921875,-0.5563507080078125
3,"Bremen, Kreisfreie Stadt",1951-01-21,0.11871337890625,0.278717041015625,0.191937255859375
4,Hamburg,1951-01-21,-1.52459716796875,-1.257568359375,-1.4250432794744319
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-21,1.91485595703125,2.235626220703125,2.0479736328125
6,Berlin,1951-01-21,-1.404541015625,-1.089111328125,-1.272186279296875
7,"Dortmund, Kreisfreie Stadt",1951-01-21,1.66485595703125,2.02239990234375,1.849334716796875
8,Region Hannover,1951-01-21,-0.2291259765625,0.22381591796875,-0.024210611979166668
9,"Düsseldorf, Kreisfreie Stadt",1951-01-21,2.19793701171875,2.70928955078125,2.5205307006835938
10,"Duisburg, Kreisfreie Stadt",1951-01-21,2.6072998046875,2.61932373046875,2.613311767578125
11,"Essen, Kreisfreie Stadt",1951-01-21,1.97259521484375,2.30767822265625,2.1468505859375
12,"Köln, Kreisfreie Stadt",1951-01-21,2.563751220703125,2.946075439453125,2.788844517299107
13,"Dresden, Kreisfreie Stadt",1951-01-21,-1.59832763671875,-1.514007568359375,-1.543701171875
14,"Leipzig, Kreisfreie Stadt",1951-01-21,-0.212493896484375,-0.17266845703125,-0.1925811767578125
0,"München, Kreisfreie Stadt",1951-01-22,-0.98309326171875,-0.519378662109375,-0.73974609375
1,"Stuttgart, Stadtkreis",1951-01-22,3.65631103515625,3.7158203125,3.686065673828125
2,"Nürnberg, Kreisfreie Stadt",1951-01-22,-0.196746826171875,0.216033935546875,0.0096435546875
3,"Bremen, Kreisfreie Stadt",1951-01-22,2.797271728515625,2.98443603515625,2.90635986328125
4,Hamburg,1951-01-22,0.286651611328125,1.034423828125,0.6640403053977273
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-22,3.26007080078125,3.653594970703125,3.415740966796875
6,Berlin,1951-01-22,-2.06689453125,-1.5927734375,-1.849383544921875
7,"Dortmund, Kreisfreie Stadt",1951-01-22,4.504669189453125,4.87786865234375,4.695610046386719
8,Region Hannover,1951-01-22,1.36810302734375,2.747314453125,2.0796549479166666
9,"Düsseldorf, Kreisfreie Stadt",1951-01-22,5.0191650390625,5.4752197265625,5.30767822265625
10,"Duisburg, Kreisfreie Stadt",1951-01-22,5.37054443359375,5.3936767578125,5.382110595703125
11,"Essen, Kreisfreie Stadt",1951-01-22,4.81817626953125,5.13433837890625,4.983734130859375
12,"Köln, Kreisfreie Stadt",1951-01-22,5.079315185546875,5.55389404296875,5.347970145089286
13,"Dresden, Kreisfreie Stadt",1951-01-22,-5.37774658203125,-4.80841064453125,-5.038604736328125
14,"Leipzig, Kreisfreie Stadt",1951-01-22,-1.07415771484375,-0.999176025390625,-1.0366668701171875
0,"München, Kreisfreie Stadt",1951-01-23,-0.413330078125,-0.38531494140625,-0.39959716796875
1,"Stuttgart, Stadtkreis",1951-01-23,2.919921875,2.940673828125,2.9302978515625
2,"Nürnberg, Kreisfreie Stadt",1951-01-23,1.38848876953125,1.562164306640625,1.4753265380859375
3,"Bremen, Kreisfreie Stadt",1951-01-23,3.8685302734375,4.035064697265625,3.93721923828125
4,Hamburg,1951-01-23,3.169403076171875,3.5113525390625,3.40087890625
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-23,2.7393798828125,3.18817138671875,2.9026285807291665
6,Berlin,1951-01-23,1.769622802734375,2.152587890625,1.9249908447265625
7,"Dortmund, Kreisfreie Stadt",1951-01-23,4.4429931640625,4.829376220703125,4.6405181884765625
8,Region Hannover,1951-01-23,3.128082275390625,3.849884033203125,3.5781494140625
9,"Düsseldorf, Kreisfreie Stadt",1951-01-23,4.83270263671875,5.262451171875,5.090301513671875
10,"Duisburg, Kreisfreie Stadt",1951-01-23,5.2576904296875,5.28240966796875,5.270050048828125
11,"Essen, Kreisfreie Stadt",1951-01-23,4.698028564453125,5.061279296875,4.887428283691406
12,"Köln, Kreisfreie Stadt",1951-01-23,4.46673583984375,5.15374755859375,4.786023821149554
13,"Dresden, Kreisfreie Stadt",1951-01-23,1.434356689453125,1.484771728515625,1.465667724609375
14,"Leipzig, Kreisfreie Stadt",1951-01-23,2.130584716796875,2.1495361328125,2.1400604248046875
0,"München, Kreisfreie Stadt",1951-01-24,-0.18389892578125,-0.16656494140625,-0.17240397135416666
1,"Stuttgart, Stadtkreis",1951-01-24,2.228912353515625,2.2564697265625,2.2426910400390625
2,"Nürnberg, Kreisfreie Stadt",1951-01-24,1.15093994140625,1.298370361328125,1.2246551513671875
3,"Bremen, Kreisfreie Stadt",1951-01-24,2.176666259765625,2.211700439453125,2.193463134765625
4,Hamburg,1951-01-24,1.2373046875,1.72869873046875,1.573211669921875
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-24,2.519287109375,2.966583251953125,2.6905619303385415
6,Berlin,1951-01-24,-0.716644287109375,0.08270263671875,-0.353558349609375
7,"Dortmund, Kreisfreie Stadt",1951-01-24,2.350372314453125,2.62237548828125,2.4920272827148438
8,Region Hannover,1951-01-24,2.429443359375,2.8792724609375,2.7087371826171873
9,"Düsseldorf, Kreisfreie Stadt",1951-01-24,2.821807861328125,3.118927001953125,3.0150909423828125
10,"Duisburg, Kreisfreie Stadt",1951-01-24,3.0343017578125,3.0733642578125,3.0538330078125
11,"Essen, Kreisfreie Stadt",1951-01-24,2.656890869140625,2.85382080078125,2.7603912353515625
12,"Köln, Kreisfreie Stadt",1951-01-24,3.14215087890625,3.255218505859375,3.2043064662388394
13,"Dresden, Kreisfreie Stadt",1951-01-24,0.64324951171875,0.70166015625,0.6703694661458334
14,"Leipzig, Kreisfreie Stadt",1951-01-24,1.4998779296875,1.5101318359375,1.5050048828125
0,"München, Kreisfreie Stadt",1951-01-25,-1.718475341796875,-1.5784912109375,-1.6521504720052083
1,"Stuttgart, Stadtkreis",1951-01-25,0.58642578125,0.67694091796875,0.631683349609375
2,"Nürnberg, Kreisfreie Stadt",1951-01-25,-0.858123779296875,-0.4859619140625,-0.6720428466796875
3,"Bremen, Kreisfreie Stadt",1951-01-25,-0.41448974609375,-0.23883056640625,-0.311419677734375
4,Hamburg,1951-01-25,-2.346099853515625,-1.8111572265625,-2.0647999156605112
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-25,1.0491943359375,1.26605224609375,1.1461181640625
6,Berlin,1951-01-25,-5.016693115234375,-4.175262451171875,-4.631051635742187
7,"Dortmund, Kreisfreie Stadt",1951-01-25,0.717864990234375,0.900054931640625,0.8157424926757812
8,Region Hannover,1951-01-25,-1.0618896484375,-0.38470458984375,-0.6722422281901042
9,"Düsseldorf, Kreisfreie Stadt",1951-01-25,1.39483642578125,1.5643310546875,1.4878997802734375
10,"Duisburg, Kreisfreie Stadt",1951-01-25,1.53057861328125,1.58416748046875,1.557373046875
11,"Essen, Kreisfreie Stadt",1951-01-25,1.234405517578125,1.40069580078125,1.3174362182617188
12,"Köln, Kreisfreie Stadt",1951-01-25,1.48150634765625,1.629638671875,1.5733424595424108
13,"Dresden, Kreisfreie Stadt",1951-01-25,-1.3856201171875,-1.19921875,-1.2903849283854167
14,"Leipzig, Kreisfreie Stadt",1951-01-25,-0.675872802734375,-0.6102294921875,-0.6430511474609375
0,"München, Kreisfreie Stadt",1951-01-26,-0.90692138671875,-0.5133056640625,-0.717742919921875
1,"Stuttgart, Stadtkreis",1951-01-26,0.504791259765625,0.57012939453125,0.5374603271484375
2,"Nürnberg, Kreisfreie Stadt",1951-01-26,-0.46368408203125,0.014190673828125,-0.2247467041015625
3,"Bremen, Kreisfreie Stadt",1951-01-26,-1.490234375,-1.355072021484375,-1.41265869140625
4,Hamburg,1951-01-26,-3.222015380859375,-2.6578369140625,-2.9116460626775567
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-26,0.38800048828125,0.441436767578125,0.4164937337239583
6,Berlin,1951-01-26,-4.01849365234375,-3.403778076171875,-3.7165802001953123
7,"Dortmund, Kreisfreie Stadt",1951-01-26,0.128509521484375,0.61663818359375,0.36188507080078125
8,Region Hannover,1951-01-26,-1.453125,-0.865814208984375,-1.130291748046875
9,"Düsseldorf, Kreisfreie Stadt",1951-01-26,1.56365966796875,1.6419677734375,1.6150360107421875
10,"Duisburg, Kreisfreie Stadt",1951-01-26,1.19775390625,1.5263671875,1.362060546875
11,"Essen, Kreisfreie Stadt",1951-01-26,1.0599365234375,1.47607421875,1.2682571411132812
12,"Köln, Kreisfreie Stadt",1951-01-26,1.695892333984375,1.9180908203125,1.8064923967633928
13,"Dresden, Kreisfreie Stadt",1951-01-26,-2.04742431640625,-1.959716796875,-2.0100301106770835
14,"Leipzig, Kreisfreie Stadt",1951-01-26,-1.30224609375,-1.26806640625,-1.28515625
0,"München, Kreisfreie Stadt",1951-01-27,-2.25518798828125,-2.180389404296875,-2.2226969401041665
1,"Stuttgart, Stadtkreis",1951-01-27,-0.311676025390625,-0.25311279296875,-0.2823944091796875
2,"Nürnberg, Kreisfreie Stadt",1951-01-27,0.16717529296875,0.2926025390625,0.229888916015625
3,"Bremen, Kreisfreie Stadt",1951-01-27,-0.3697509765625,-0.30938720703125,-0.3427490234375
4,Hamburg,1951-01-27,-1.253082275390625,-0.914520263671875,-1.0596507679332385
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-27,1.1708984375,1.39300537109375,1.286529541015625
6,Berlin,1951-01-27,-0.762237548828125,-0.62188720703125,-0.6806488037109375
7,"Dortmund, Kreisfreie Stadt",1951-01-27,1.554229736328125,1.729278564453125,1.635772705078125
8,Region Hannover,1951-01-27,0.1925048828125,0.6409912109375,0.4275909423828125
9,"Düsseldorf, Kreisfreie Stadt",1951-01-27,2.162872314453125,2.56939697265625,2.3829269409179688
10,"Duisburg, Kreisfreie Stadt",1951-01-27,2.402496337890625,2.552642822265625,2.477569580078125
11,"Essen, Kreisfreie Stadt",1951-01-27,2.001983642578125,2.174652099609375,2.0895614624023438
12,"Köln, Kreisfreie Stadt",1951-01-27,1.9700927734375,2.44378662109375,2.205928257533482
13,"Dresden, Kreisfreie Stadt",1951-01-27,-0.270751953125,-0.20465087890625,-0.230560302734375
14,"Leipzig, Kreisfreie Stadt",1951-01-27,0.66357421875,0.6890869140625,0.67633056640625
0,"München, Kreisfreie Stadt",1951-01-28,-2.40155029296875,-2.275909423828125,-2.322662353515625
1,"Stuttgart, Stadtkreis",1951-01-28,0.4984130859375,0.52386474609375,0.511138916015625
2,"Nürnberg, Kreisfreie Stadt",1951-01-28,0.43511962890625,0.488311767578125,0.4617156982421875
3,"Bremen, Kreisfreie Stadt",1951-01-28,-0.02374267578125,0.06134033203125,0.025787353515625
4,Hamburg,1951-01-28,-0.76507568359375,-0.533416748046875,-0.6244312633167614
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-28,1.733154296875,2.0045166015625,1.8645222981770833
6,Berlin,1951-01-28,-1.22088623046875,-0.8828125,-1.0407440185546875
7,"Dortmund, Kreisfreie Stadt",1951-01-28,0.2972412109375,0.427276611328125,0.36954498291015625
8,Region Hannover,1951-01-28,0.42230224609375,0.640380859375,0.5284881591796875
9,"Düsseldorf, Kreisfreie Stadt",1951-01-28,0.865234375,1.166595458984375,1.0583419799804688
10,"Duisburg, Kreisfreie Stadt",1951-01-28,0.9835205078125,1.11199951171875,1.047760009765625
11,"Essen, Kreisfreie Stadt",1951-01-28,0.59100341796875,0.780975341796875,0.683319091796875
12,"Köln, Kreisfreie Stadt",1951-01-28,1.04595947265625,1.35821533203125,1.221527099609375
13,"Dresden, Kreisfreie Stadt",1951-01-28,1.70062255859375,1.8941650390625,1.7888590494791667
14,"Leipzig, Kreisfreie Stadt",1951-01-28,1.518096923828125,1.547332763671875,1.53271484375
0,"München, Kreisfreie Stadt",1951-01-29,-2.619140625,-2.53228759765625,-2.5778706868489585
1,"Stuttgart, Stadtkreis",1951-01-29,0.15283203125,0.24615478515625,0.199493408203125
2,"Nürnberg, Kreisfreie Stadt",1951-01-29,-0.290374755859375,-0.276580810546875,-0.283477783203125
3,"Bremen, Kreisfreie Stadt",1951-01-29,-0.0914306640625,-0.0504150390625,-0.066790771484375
4,Hamburg,1951-01-29,-0.21429443359375,-0.1142578125,-0.14662309126420456
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-29,2.16943359375,2.366943359375,2.2692972819010415
6,Berlin,1951-01-29,0.61358642578125,0.823974609375,0.7157928466796875
7,"Dortmund, Kreisfreie Stadt",1951-01-29,0.623687744140625,0.77740478515625,0.7037734985351562
8,Region Hannover,1951-01-29,-0.001312255859375,0.377685546875,0.25318603515625
9,"Düsseldorf, Kreisfreie Stadt",1951-01-29,1.088623046875,1.5150146484375,1.330780029296875
10,"Duisburg, Kreisfreie Stadt",1951-01-29,1.25933837890625,1.313720703125,1.286529541015625
11,"Essen, Kreisfreie Stadt",1951-01-29,0.83966064453125,1.051513671875,0.951385498046875
12,"Köln, Kreisfreie Stadt",1951-01-29,1.3997802734375,1.67816162109375,1.5859375
13,"Dresden, Kreisfreie Stadt",1951-01-29,0.7347412109375,1.04058837890625,0.8594767252604166
14,"Leipzig, Kreisfreie Stadt",1951-01-29,1.459503173828125,1.620697021484375,1.54010009765625
0,"München, Kreisfreie Stadt",1951-01-30,-1.720428466796875,-1.6942138671875,-1.702972412109375
1,"Stuttgart, Stadtkreis",1951-01-30,0.60791015625,0.75604248046875,0.681976318359375
2,"Nürnberg, Kreisfreie Stadt",1951-01-30,0.4522705078125,0.494384765625,0.47332763671875
3,"Bremen, Kreisfreie Stadt",1951-01-30,0.176422119140625,0.24920654296875,0.215643310546875
4,Hamburg,1951-01-30,-1.015625,-0.634002685546875,-0.8302556818181818
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-30,1.959228515625,2.15997314453125,2.0702616373697915
6,Berlin,1951-01-30,-3.356536865234375,-2.72052001953125,-3.0798980712890627
7,"Dortmund, Kreisfreie Stadt",1951-01-30,0.578155517578125,0.807952880859375,0.6976089477539062
8,Region Hannover,1951-01-30,-0.33453369140625,0.326385498046875,0.04503275553385417
9,"Düsseldorf, Kreisfreie Stadt",1951-01-30,0.9544677734375,1.279052734375,1.1567459106445312
10,"Duisburg, Kreisfreie Stadt",1951-01-30,1.2022705078125,1.21051025390625,1.206390380859375
11,"Essen, Kreisfreie Stadt",1951-01-30,0.779083251953125,1.00592041015625,0.897247314453125
12,"Köln, Kreisfreie Stadt",1951-01-30,1.0860595703125,1.4014892578125,1.2878766741071428
13,"Dresden, Kreisfreie Stadt",1951-01-30,-1.76226806640625,-1.47991943359375,-1.5949503580729167
14,"Leipzig, Kreisfreie Stadt",1951-01-30,-0.70587158203125,-0.67608642578125,-0.69097900390625
0,"München, Kreisfreie Stadt",1951-01-31,-1.63323974609375,-1.60272216796875,-1.6182047526041667
1,"Stuttgart, Stadtkreis",1951-01-31,0.8048095703125,0.985595703125,0.89520263671875
2,"Nürnberg, Kreisfreie Stadt",1951-01-31,0.071197509765625,0.1715087890625,0.1213531494140625
3,"Bremen, Kreisfreie Stadt",1951-01-31,-1.69183349609375,-1.563079833984375,-1.619677734375
4,Hamburg,1951-01-31,-3.427978515625,-2.781097412109375,-3.0779973810369317
5,"Frankfurt am Main, Kreisfreie Stadt",1951-01-31,1.11090087890625,1.338653564453125,1.2256266276041667
6,Berlin,1951-01-31,-3.826629638671875,-3.2685546875,-3.566259765625
7,"Dortmund, Kreisfreie Stadt",1951-01-31,-0.201812744140625,-0.073455810546875,-0.132171630859375
8,Region Hannover,1951-01-31,-1.0909423828125,-0.5740966796875,-0.828729248046875
9,"Düsseldorf, Kreisfreie Stadt",1951-01-31,0.372711181640625,0.66156005859375,0.560821533203125
10,"Duisburg, Kreisfreie Stadt",1951-01-31,0.52508544921875,0.61004638671875,0.56756591796875
11,"Essen, Kreisfreie Stadt",1951-01-31,0.1622314453125,0.307647705078125,0.23200225830078125
12,"Köln, Kreisfreie Stadt",1951-01-31,0.83544921875,1.026519775390625,0.9255196707589286
13,"Dresden, Kreisfreie Stadt",1951-01-31,-1.790618896484375,-1.58184814453125,-1.6629638671875
14,"Leipzig, Kreisfreie Stadt",1951-01-31,-1.8017578125,-1.770599365234375,-1.7861785888671875
0,"München, Kreisfreie Stadt",1951-02-01,-0.294921875,-0.2135009765625,-0.26678466796875
1,"Stuttgart, Stadtkreis",1951-02-01,0.859619140625,0.9954833984375,0.92755126953125
2,"Nürnberg, Kreisfreie Stadt",1951-02-01,0.904571533203125,1.008331298828125,0.956451416015625
3,"Bremen, Kreisfreie Stadt",1951-02-01,-0.86029052734375,-0.5850830078125,-0.694659423828125
4,Hamburg,1951-02-01,-2.21710205078125,-1.816375732421875,-1.9787708629261365
5,"Frankfurt am Main, Kreisfreie Stadt",1951-02-01,1.621978759765625,1.84796142578125,1.726837158203125
6,Berlin,1951-02-01,-2.676361083984375,-2.306884765625,-2.52550048828125
7,"Dortmund, Kreisfreie Stadt",1951-02-01,0.07452392578125,0.3209228515625,0.20208740234375
8,Region Hannover,1951-02-01,-0.583740234375,-0.346466064453125,-0.43578898111979164
9,"Düsseldorf, Kreisfreie Stadt",1951-02-01,0.881256103515625,1.275146484375,1.12109375
10,"Duisburg, Kreisfreie Stadt",1951-02-01,1.22003173828125,1.23870849609375,1.2293701171875
11,"Essen, Kreisfreie Stadt",1951-02-01,0.68072509765625,0.91180419921875,0.8006057739257812
12,"Köln, Kreisfreie Stadt",1951-02-01,0.97540283203125,1.3687744140625,1.178436279296875
13,"Dresden, Kreisfreie Stadt",1951-02-01,-1.371337890625,-1.168182373046875,-1.248077392578125
14,"Leipzig, Kreisfreie Stadt",1951-02-01,-1.06903076171875,-1.01629638671875,-1.04266357421875
0,"München, Kreisfreie Stadt",1951-02-02,-0.58795166015625,-0.5330810546875,-0.56085205078125
1,"Stuttgart, Stadtkreis",1951-02-02,0.807830810546875,0.92425537109375,0.8660430908203125
2,"Nürnberg, Kreisfreie Stadt",1951-02-02,-0.234130859375,-0.161865234375,-0.197998046875
3,"Bremen, Kreisfreie Stadt",1951-02-02,-0.305145263671875,-0.222869873046875,-0.259613037109375
4,Hamburg,1951-02-02,-2.054931640625,-1.462890625,-1.7292674671519885
5,"Frankfurt am Main, Kreisfreie Stadt",1951-02-02,0.78662109375,1.024932861328125,0.901702880859375
6,Berlin,1951-02-02,-3.8140869140625,-3.0247802734375,-3.475201416015625
7,"Dortmund, Kreisfreie Stadt",1951-02-02,0.6993408203125,0.90234375,0.8071517944335938
8,Region Hannover,1951-02-02,-0.2152099609375,0.0452880859375,-0.028197224934895834
9,"Düsseldorf, Kreisfreie Stadt",1951-02-02,1.07568359375,1.293701171875,1.2064743041992188
10,"Duisburg, Kreisfreie Stadt",1951-02-02,1.30584716796875,1.38177490234375,1.34381103515625
11,"Essen, Kreisfreie Stadt",1951-02-02,1.1116943359375,1.21881103515625,1.1628036499023438
12,"Köln, Kreisfreie Stadt",1951-02-02,1.017486572265625,1.20745849609375,1.0879429408482142
13,"Dresden, Kreisfreie Stadt",1951-02-02,-3.583709716796875,-3.104827880859375,-3.3275553385416665
14,"Leipzig, Kreisfreie Stadt",1951-02-02,-1.606689453125,-1.542724609375,-1.57470703125
0,"München, Kreisfreie Stadt",1951-02-03,-4.3524169921875,-4.041748046875,-4.223958333333333
1,"Stuttgart, Stadtkreis",1951-02-03,-0.45819091796875,-0.37841796875,-0.418304443359375
2,"Nürnberg, Kreisfreie Stadt",1951-02-03,-1.80535888671875,-1.6224365234375,-1.713897705078125
